sublibs,solution,bound,gap,time
2,48.0,62.40966,30.0,12627.0
2,48.0,62.39412,30.0,12655.0
2,48.0,62.38205,30.0,12681.0
2,48.0,62.36495,29.9,12707.0
2,48.0,62.35209,29.9,12726.0
2,48.0,62.33977,29.9,12745.0
2,48.0,62.32929,29.9,12764.0
2,48.0,62.3166,29.8,12781.0
2,48.0,62.30164,29.8,12803.0
2,48.0,62.29438,29.8,12845.0
2,48.0,62.28518,29.8,12872.0
2,48.0,62.27601,29.7,12899.0
2,48.0,62.25452,29.7,12929.0
2,48.0,62.24658,29.7,12952.0
2,48.0,62.2376,29.7,12980.0
2,48.0,62.22677,29.6,13006.0
2,48.0,62.22022,29.6,13032.0
2,48.0,62.20346,29.6,13058.0
2,48.0,62.19724,29.6,13085.0
2,48.0,62.17143,29.5,13115.0
2,48.0,62.15923,29.5,13142.0
2,48.0,62.14724,29.5,13170.0
2,48.0,62.13806,29.5,13200.0
2,48.0,62.12351,29.4,13227.0
2,48.0,62.1081,29.4,13254.0
2,48.0,62.10699,29.4,13282.0
2,48.0,62.09797,29.4,13308.0
2,48.0,62.08346,29.3,13340.0
2,48.0,62.07315,29.3,13366.0
2,48.0,62.06509,29.3,13395.0
2,48.0,62.04838,29.3,13423.0
2,48.0,62.03589,29.2,13454.0
2,48.0,62.0283,29.2,13484.0
2,48.0,62.01689,29.2,13511.0
2,48.0,62.00419,29.2,13539.0
2,48.0,61.99361,29.2,13568.0
2,48.0,61.98171,29.1,13598.0
2,48.0,61.97091,29.1,13625.0
2,48.0,61.96494,29.1,13644.0
2,48.0,61.94949,29.1,13667.0
2,48.0,61.93502,29.0,13691.0
2,48.0,61.92677,29.0,13719.0
2,48.0,61.91644,29.0,13750.0
2,48.0,61.90598,29.0,13770.0
2,48.0,61.90456,29.0,13795.0
2,48.0,61.89044,28.9,13815.0
2,48.0,61.87916,28.9,13836.0
2,48.0,61.86848,28.9,13873.0
2,48.0,61.86546,28.9,13894.0
2,48.0,61.85203,28.9,13913.0
2,48.0,61.84354,28.8,13935.0
2,48.0,61.83178,28.8,13960.0
2,48.0,61.82171,28.8,13986.0
2,48.0,61.80759,28.8,14016.0
2,48.0,61.79434,28.7,14043.0
2,48.0,61.78669,28.7,14073.0
2,48.0,61.76997,28.7,14100.0
2,48.0,61.75707,28.7,14132.0
2,48.0,61.7445,28.6,14160.0
2,48.0,61.73576,28.6,14188.0
2,48.0,61.72579,28.6,14215.0
2,48.0,61.71099,28.6,14242.0
2,48.0,61.70228,28.5,14269.0
2,48.0,61.69287,28.5,14288.0
2,48.0,61.6777,28.5,14307.0
2,48.0,61.66999,28.5,14326.0
2,48.0,61.65458,28.4,14345.0
2,48.0,61.64707,28.4,14364.0
2,48.0,61.63451,28.4,14384.0
2,48.0,61.62401,28.4,14408.0
2,48.0,61.61847,28.4,14432.0
2,48.0,61.60469,28.3,14458.0
2,48.0,61.58977,28.3,14480.0
2,48.0,61.5737,28.3,14509.0
2,48.0,61.56209,28.3,14534.0
2,48.0,61.55493,28.2,14560.0
2,48.0,61.54028,28.2,14590.0
2,48.0,61.52663,28.2,14619.0
2,48.0,61.51533,28.2,14648.0
2,48.0,61.50355,28.1,14677.0
2,48.0,61.49114,28.1,14707.0
2,48.0,61.48166,28.1,14736.0
2,48.0,61.47051,28.1,14768.0
2,48.0,61.46582,28.1,14795.0
2,48.0,61.44757,28.0,14823.0
2,48.0,61.43737,28.0,14854.0
2,48.0,61.42891,28.0,14883.0
2,48.0,61.41808,28.0,14930.0
2,48.0,61.4124,27.9,14958.0
2,48.0,61.39951,27.9,14991.0
2,48.0,61.38887,27.9,15018.0
2,48.0,61.37846,27.9,15039.0
2,48.0,61.36401,27.8,15058.0
2,48.0,61.35628,27.8,15087.0
2,48.0,61.34432,27.8,15117.0
2,48.0,61.3379,27.8,15143.0
2,48.0,61.32302,27.8,15176.0
2,48.0,61.3197,27.7,15203.0
2,48.0,61.31039,27.7,15232.0
2,48.0,61.30341,27.7,15259.0
2,48.0,61.28947,27.7,15284.0
2,48.0,61.2822,27.7,15312.0
2,48.0,61.27732,27.7,15341.0
2,48.0,61.26644,27.6,15373.0
2,48.0,61.25551,27.6,15401.0
2,48.0,61.25005,27.6,15429.0
2,48.0,61.23564,27.6,15459.0
2,48.0,61.21947,27.5,15486.0
2,48.0,61.21581,27.5,15506.0
2,48.0,61.20697,27.5,15526.0
2,48.0,61.19135,27.5,15547.0
2,48.0,61.18194,27.5,15566.0
2,48.0,61.17613,27.5,15587.0
2,48.0,61.1625,27.4,15610.0
2,48.0,61.15831,27.4,15634.0
2,48.0,61.14791,27.4,15661.0
2,48.0,61.13742,27.4,15683.0
2,48.0,61.12397,27.3,15711.0
2,48.0,61.11223,27.3,15742.0
2,48.0,61.10582,27.3,15763.0
2,48.0,61.09272,27.3,15784.0
2,48.0,61.08361,27.3,15807.0
2,48.0,61.06907,27.2,15834.0
2,48.0,61.06048,27.2,15858.0
2,48.0,61.05195,27.2,15883.0
2,48.0,61.03876,27.2,15912.0
2,48.0,61.03763,27.2,15937.0
2,48.0,61.02612,27.1,15962.0
2,48.0,61.01524,27.1,15990.0
2,48.0,61.00539,27.1,16020.0
2,48.0,60.9921,27.1,16046.0
2,48.0,60.98134,27.0,16073.0
2,48.0,60.97326,27.0,16100.0
2,48.0,60.9611,27.0,16128.0
2,48.0,60.95593,27.0,16155.0
2,48.0,60.94605,27.0,16179.0
2,48.0,60.93703,27.0,16206.0
2,48.0,60.92841,26.9,16245.0
2,48.0,60.91473,26.9,16262.0
2,48.0,60.90575,26.9,16284.0
2,48.0,60.89478,26.9,16302.0
2,48.0,60.88079,26.8,16320.0
2,48.0,60.87515,26.8,16345.0
2,48.0,60.86385,26.8,16370.0
2,48.0,60.85633,26.8,16393.0
2,48.0,60.84871,26.8,16421.0
2,48.0,60.83896,26.7,16447.0
2,48.0,60.82941,26.7,16474.0
2,48.0,60.82203,26.7,16504.0
2,48.0,60.81238,26.7,16530.0
2,48.0,60.80192,26.7,16582.0
2,48.0,60.79237,26.7,16612.0
2,48.0,60.78549,26.6,16641.0
2,48.0,60.77375,26.6,16670.0
2,48.0,60.76311,26.6,16699.0
2,48.0,60.75214,26.6,16729.0
2,48.0,60.74153,26.5,16748.0
2,48.0,60.73756,26.5,16768.0
2,48.0,60.71996,26.5,16792.0
2,48.0,60.70917,26.5,16814.0
2,48.0,60.69948,26.5,16838.0
2,48.0,60.68586,26.4,16866.0
2,48.0,60.68059,26.4,16894.0
2,48.0,60.66868,26.4,16921.0
2,48.0,60.65735,26.4,16951.0
2,48.0,60.64582,26.3,16980.0
2,48.0,60.64121,26.3,17007.0
2,48.0,60.6255,26.3,17034.0
2,48.0,60.61986,26.3,17062.0
2,48.0,60.60891,26.3,17089.0
2,48.0,60.59645,26.2,17117.0
2,48.0,60.58663,26.2,17147.0
2,48.0,60.581,26.2,17175.0
2,48.0,60.57115,26.2,17203.0
2,48.0,60.56208,26.2,17225.0
2,48.0,60.55067,26.1,17250.0
2,48.0,60.5429,26.1,17275.0
2,48.0,60.5308,26.1,17301.0
2,48.0,60.52173,26.1,17324.0
2,48.0,60.5111,26.1,17348.0
2,48.0,60.49476,26.0,17371.0
2,48.0,60.48964,26.0,17389.0
2,48.0,60.4835,26.0,17408.0
2,48.0,60.46836,26.0,17429.0
2,48.0,60.46257,26.0,17447.0
2,48.0,60.45617,26.0,17465.0
2,48.0,60.44808,25.9,17490.0
2,48.0,60.44011,25.9,17512.0
2,48.0,60.43858,25.9,17537.0
2,48.0,60.42337,25.9,17575.0
2,48.0,60.41878,25.9,17605.0
2,48.0,60.40908,25.9,17624.0
2,48.0,60.39773,25.8,17642.0
2,48.0,60.38766,25.8,17668.0
2,48.0,60.38058,25.8,17695.0
2,48.0,60.37288,25.8,17726.0
2,48.0,60.36645,25.8,17746.0
2,48.0,60.35802,25.7,17765.0
2,48.0,60.35027,25.7,17789.0
2,48.0,60.3417,25.7,17816.0
2,48.0,60.33124,25.7,17843.0
2,48.0,60.32539,25.7,17870.0
2,48.0,60.31908,25.7,17890.0
2,48.0,60.31127,25.6,17917.0
2,48.0,60.29566,25.6,17945.0
2,48.0,60.29059,25.6,17971.0
2,48.0,60.27949,25.6,17999.0
2,48.0,60.27063,25.6,18022.0
2,48.0,60.26271,25.5,18047.0
2,48.0,60.255,25.5,18074.0
2,48.0,60.24612,25.5,18098.0
2,48.0,60.23628,25.5,18118.0
2,48.0,60.22397,25.5,18141.0
2,48.0,60.21772,25.5,18171.0
2,48.0,60.20546,25.4,18196.0
2,48.0,60.19455,25.4,18223.0
2,48.0,60.18993,25.4,18251.0
2,48.0,60.18519,25.4,18282.0
2,48.0,60.17282,25.4,18308.0
2,48.0,60.16179,25.3,18326.0
2,48.0,60.15042,25.3,18345.0
2,48.0,60.14096,25.3,18368.0
2,48.0,60.12843,25.3,18395.0
2,48.0,60.11922,25.2,18419.0
2,48.0,60.11504,25.2,18438.0
2,48.0,60.10336,25.2,18462.0
2,48.0,60.09081,25.2,18487.0
2,48.0,60.08678,25.2,18513.0
2,48.0,60.07549,25.2,18539.0
2,48.0,60.06955,25.1,18565.0
2,48.0,60.05693,25.1,18591.0
2,48.0,60.04825,25.1,18611.0
2,48.0,60.03791,25.1,18630.0
2,48.0,60.03051,25.1,18659.0
2,48.0,60.02428,25.1,18684.0
2,48.0,60.0199,25.0,18708.0
2,48.0,60.01021,25.0,18732.0
2,48.0,60.00052,25.0,18758.0
2,48.0,59.99037,25.0,18785.0
2,48.0,59.98057,25.0,18812.0
2,48.0,59.97203,24.9,18841.0
2,48.0,59.96588,24.9,18860.0
2,48.0,59.95813,24.9,18880.0
2,48.0,59.9483,24.9,18899.0
2,48.0,59.94141,24.9,18923.0
2,48.0,59.93463,24.9,18950.0
2,48.0,59.92642,24.8,18976.0
2,48.0,59.91645,24.8,19020.0
2,48.0,59.90653,24.8,19048.0
2,48.0,59.89505,24.8,19072.0
2,48.0,59.89325,24.8,19093.0
2,48.0,59.8783,24.7,19116.0
2,48.0,59.87187,24.7,19148.0
2,48.0,59.87072,24.7,19177.0
2,48.0,59.86088,24.7,19203.0
2,48.0,59.84922,24.7,19229.0
2,48.0,59.84075,24.7,19259.0
2,48.0,59.83384,24.7,19285.0
2,48.0,59.82412,24.6,19313.0
2,48.0,59.81461,24.6,19336.0
2,48.0,59.81165,24.6,19362.0
2,48.0,59.80467,24.6,19391.0
2,48.0,59.79702,24.6,19418.0
2,48.0,59.78736,24.6,19446.0
2,48.0,59.77999,24.5,19472.0
2,48.0,59.77532,24.5,19498.0
2,48.0,59.76673,24.5,19525.0
2,48.0,59.75738,24.5,19551.0
2,48.0,59.74894,24.5,19579.0
2,48.0,59.74355,24.5,19604.0
2,48.0,59.73389,24.4,19632.0
2,48.0,59.72375,24.4,19659.0
2,48.0,59.72162,24.4,19690.0
2,48.0,59.70558,24.4,19717.0
2,48.0,59.69806,24.4,19743.0
2,48.0,59.69125,24.4,19768.0
2,48.0,59.68192,24.3,19794.0
2,48.0,59.67518,24.3,19820.0
2,48.0,59.66379,24.3,19840.0
2,48.0,59.65966,24.3,19859.0
2,48.0,59.6492,24.3,19882.0
2,48.0,59.64227,24.3,19906.0
2,48.0,59.6361,24.2,19929.0
2,48.0,59.63516,24.2,19930.0
2,48.0,59.6242,24.2,19952.0
2,48.0,59.62135,24.2,19975.0
2,48.0,59.61145,24.2,19993.0
2,48.0,59.60407,24.2,20011.0
2,48.0,59.59335,24.2,20046.0
2,48.0,59.59252,24.2,20069.0
2,48.0,59.58476,24.1,20087.0
2,48.0,59.57504,24.1,20108.0
2,48.0,59.56675,24.1,20129.0
2,48.0,59.55613,24.1,20152.0
2,48.0,59.55055,24.1,20178.0
2,48.0,59.54389,24.0,20201.0
2,48.0,59.53595,24.0,20225.0
2,48.0,59.52662,24.0,20251.0
2,48.0,59.51793,24.0,20275.0
2,48.0,59.51459,24.0,20299.0
2,48.0,59.50241,24.0,20323.0
2,48.0,59.49523,23.9,20349.0
2,48.0,59.48381,23.9,20373.0
2,48.0,59.47734,23.9,20392.0
2,48.0,59.46958,23.9,20414.0
2,48.0,59.46372,23.9,20435.0
2,48.0,59.45382,23.9,20456.0
2,48.0,59.44696,23.8,20475.0
2,48.0,59.43885,23.8,20495.0
2,48.0,59.42734,23.8,20533.0
2,48.0,59.42351,23.8,20559.0
2,48.0,59.42224,23.8,20584.0
2,48.0,59.41114,23.8,20609.0
2,48.0,59.40026,23.8,20636.0
2,48.0,59.39792,23.7,20664.0
2,48.0,59.38931,23.7,20689.0
2,48.0,59.38045,23.7,20717.0
2,48.0,59.37312,23.7,20745.0
2,48.0,59.36379,23.7,20770.0
2,48.0,59.35653,23.7,20797.0
2,48.0,59.34485,23.6,20823.0
2,48.0,59.33815,23.6,20848.0
2,48.0,59.32903,23.6,20867.0
2,48.0,59.32202,23.6,20886.0
2,48.0,59.31353,23.6,20910.0
2,48.0,59.31019,23.6,20934.0
2,48.0,59.3025,23.5,20961.0
2,48.0,59.29067,23.5,20986.0
2,48.0,59.2806,23.5,21004.0
2,48.0,59.27129,23.5,21027.0
2,48.0,59.26511,23.5,21050.0
2,48.0,59.2568,23.5,21067.0
2,48.0,59.24853,23.4,21085.0
2,48.0,59.24366,23.4,21106.0
2,48.0,59.23786,23.4,21133.0
2,48.0,59.23015,23.4,21157.0
2,48.0,59.22251,23.4,21182.0
2,48.0,59.21412,23.4,21207.0
2,48.0,59.20868,23.4,21233.0
2,48.0,59.20036,23.3,21258.0
2,48.0,59.19225,23.3,21283.0
2,48.0,59.18901,23.3,21309.0
2,48.0,59.18132,23.3,21336.0
2,48.0,59.17792,23.3,21361.0
2,48.0,59.16852,23.3,21405.0
2,48.0,59.1643,23.3,21432.0
2,48.0,59.15748,23.2,21458.0
2,48.0,59.14807,23.2,21484.0
2,48.0,59.13859,23.2,21512.0
2,48.0,59.13384,23.2,21545.0
2,48.0,59.12692,23.2,21571.0
2,48.0,59.12014,23.2,21598.0
2,48.0,59.1145,23.2,21623.0
2,48.0,59.10513,23.1,21649.0
2,48.0,59.10126,23.1,21675.0
2,48.0,59.09211,23.1,21700.0
2,48.0,59.08279,23.1,21718.0
2,48.0,59.07308,23.1,21759.0
2,48.0,59.06653,23.1,21776.0
2,50.0,59.06611,18.1,21777.0
2,50.0,59.05962,18.1,21796.0
2,50.0,59.04904,18.1,21821.0
2,50.0,59.04508,18.1,21840.0
2,50.0,59.04022,18.1,21863.0
2,50.0,59.02571,18.1,21882.0
2,50.0,59.01525,18.0,21900.0
2,50.0,59.00796,18.0,21928.0
2,50.0,58.99969,18.0,21959.0
2,50.0,58.99133,18.0,21983.0
2,50.0,58.98371,18.0,22010.0
2,50.0,58.97283,17.9,22034.0
2,50.0,58.9602,17.9,22054.0
2,50.0,58.94906,17.9,22083.0
2,50.0,58.94112,17.9,22106.0
2,50.0,58.93134,17.9,22133.0
2,50.0,58.92712,17.9,22158.0
2,50.0,58.91484,17.8,22182.0
2,50.0,58.90686,17.8,22231.0
2,50.0,58.89601,17.8,22248.0
2,50.0,58.88791,17.8,22265.0
2,50.0,58.87848,17.8,22282.0
2,50.0,58.87263,17.7,22304.0
2,50.0,58.86634,17.7,22330.0
2,50.0,58.85536,17.7,22348.0
2,50.0,58.8481,17.7,22363.0
2,50.0,58.83898,17.7,22388.0
2,50.0,58.83104,17.7,22411.0
2,50.0,58.82538,17.7,22440.0
2,50.0,58.81803,17.6,22464.0
2,50.0,58.80927,17.6,22481.0
2,50.0,58.79917,17.6,22500.0
2,50.0,58.79086,17.6,22516.0
2,50.0,58.78386,17.6,22539.0
2,50.0,58.77479,17.5,22566.0
2,50.0,58.76706,17.5,22589.0
2,50.0,58.76518,17.5,22616.0
2,50.0,58.75532,17.5,22643.0
2,50.0,58.74793,17.5,22663.0
2,50.0,58.74087,17.5,22689.0
2,50.0,58.7303,17.5,22737.0
2,50.0,58.72111,17.4,22765.0
2,50.0,58.71027,17.4,22794.0
2,50.0,58.70493,17.4,22823.0
2,50.0,58.69672,17.4,22850.0
2,50.0,58.68734,17.4,22874.0
2,50.0,58.67774,17.4,22901.0
2,50.0,58.67283,17.3,22916.0
2,50.0,58.66536,17.3,22932.0
2,50.0,58.65776,17.3,22949.0
2,50.0,58.64616,17.3,22976.0
2,50.0,58.63942,17.3,23000.0
2,50.0,58.63025,17.3,23026.0
2,50.0,58.62297,17.2,23058.0
2,50.0,58.61926,17.2,23082.0
2,50.0,58.61478,17.2,23108.0
2,50.0,58.6012,17.2,23137.0
2,50.0,58.59354,17.2,23160.0
2,50.0,58.5869,17.2,23187.0
2,50.0,58.57905,17.2,23215.0
2,50.0,58.57154,17.1,23239.0
2,50.0,58.56398,17.1,23267.0
2,50.0,58.5581,17.1,23294.0
2,50.0,58.55032,17.1,23317.0
2,50.0,58.54302,17.1,23339.0
2,50.0,58.53741,17.1,23364.0
2,50.0,58.52763,17.1,23389.0
2,50.0,58.52252,17.0,23412.0
2,50.0,58.51436,17.0,23436.0
2,50.0,58.50665,17.0,23459.0
2,50.0,58.49969,17.0,23486.0
2,50.0,58.48893,17.0,23514.0
2,50.0,58.48358,17.0,23533.0
2,50.0,58.47381,16.9,23553.0
2,50.0,58.46551,16.9,23570.0
2,50.0,58.45565,16.9,23590.0
2,50.0,58.44863,16.9,23610.0
2,50.0,58.44393,16.9,23635.0
2,50.0,58.44328,16.9,23652.0
2,50.0,58.43097,16.9,23674.0
2,50.0,58.42188,16.8,23698.0
2,50.0,58.41267,16.8,23724.0
2,50.0,58.40534,16.8,23750.0
2,50.0,58.39728,16.8,23775.0
2,50.0,58.38783,16.8,23801.0
2,50.0,58.38301,16.8,23843.0
2,50.0,58.37636,16.8,23867.0
2,50.0,58.36812,16.7,23893.0
2,50.0,58.36054,16.7,23918.0
2,50.0,58.35174,16.7,23948.0
2,50.0,58.34239,16.7,23977.0
2,50.0,58.33644,16.7,24004.0
2,50.0,58.32972,16.7,24029.0
2,50.0,58.31852,16.6,24047.0
2,50.0,58.31018,16.6,24064.0
2,50.0,58.3035,16.6,24092.0
2,50.0,58.29746,16.6,24116.0
2,50.0,58.28929,16.6,24143.0
2,50.0,58.27985,16.6,24168.0
2,50.0,58.27358,16.5,24194.0
2,50.0,58.26674,16.5,24219.0
2,50.0,58.25699,16.5,24246.0
2,50.0,58.24961,16.5,24270.0
2,50.0,58.24145,16.5,24296.0
2,50.0,58.2392,16.5,24320.0
2,50.0,58.22742,16.5,24356.0
2,50.0,58.22381,16.4,24385.0
2,50.0,58.21674,16.4,24411.0
2,50.0,58.20494,16.4,24439.0
2,50.0,58.19942,16.4,24464.0
2,50.0,58.19152,16.4,24484.0
2,50.0,58.18448,16.4,24510.0
2,50.0,58.17396,16.3,24536.0
2,50.0,58.1657,16.3,24565.0
2,50.0,58.15732,16.3,24589.0
2,50.0,58.15046,16.3,24614.0
2,50.0,58.1422,16.3,24640.0
2,50.0,58.13576,16.3,24666.0
2,50.0,58.13191,16.3,24693.0
2,50.0,58.1236,16.2,24720.0
2,50.0,58.11635,16.2,24747.0
2,50.0,58.11156,16.2,24777.0
2,50.0,58.10473,16.2,24805.0
2,50.0,58.10126,16.2,24832.0
2,50.0,58.0941,16.2,24858.0
2,50.0,58.0888,16.2,24884.0
2,50.0,58.07968,16.2,24910.0
2,50.0,58.07117,16.1,24940.0
2,50.0,58.06528,16.1,24979.0
2,50.0,58.06319,16.1,25006.0
2,50.0,58.05455,16.1,25035.0
2,50.0,58.04693,16.1,25062.0
2,50.0,58.04011,16.1,25080.0
2,50.0,58.0358,16.1,25097.0
2,50.0,58.02855,16.1,25119.0
2,50.0,58.01814,16.0,25147.0
2,50.0,58.01341,16.0,25173.0
2,50.0,58.00542,16.0,25201.0
2,50.0,58.00043,16.0,25231.0
2,50.0,57.9939,16.0,25254.0
2,50.0,57.98665,16.0,25278.0
2,50.0,57.98278,16.0,25300.0
2,50.0,57.97247,15.9,25327.0
2,50.0,57.96656,15.9,25352.0
2,50.0,57.95994,15.9,25376.0
2,50.0,57.95433,15.9,25402.0
2,50.0,57.94461,15.9,25430.0
2,50.0,57.93892,15.9,25455.0
2,50.0,57.93066,15.9,25481.0
2,50.0,57.92448,15.8,25509.0
2,50.0,57.91769,15.8,25536.0
2,50.0,57.91249,15.8,25561.0
2,50.0,57.90484,15.8,25584.0
2,50.0,57.89764,15.8,25611.0
2,50.0,57.88792,15.8,25635.0
2,50.0,57.88207,15.8,25663.0
2,50.0,57.87519,15.8,25688.0
2,50.0,57.86876,15.7,25711.0
2,50.0,57.86121,15.7,25736.0
2,50.0,57.85601,15.7,25766.0
2,50.0,57.84863,15.7,25792.0
2,50.0,57.84294,15.7,25820.0
2,50.0,57.83449,15.7,25866.0
2,50.0,57.83263,15.7,25891.0
2,50.0,57.82332,15.6,25909.0
2,50.0,57.81658,15.6,25929.0
2,50.0,57.81065,15.6,25954.0
2,50.0,57.8064,15.6,25976.0
2,50.0,57.79875,15.6,25998.0
2,50.0,57.79096,15.6,26027.0
2,50.0,57.78466,15.6,26045.0
2,50.0,57.77703,15.6,26070.0
2,50.0,57.76975,15.5,26099.0
2,50.0,57.76443,15.5,26129.0
2,50.0,57.75903,15.5,26155.0
2,50.0,57.75134,15.5,26182.0
2,50.0,57.74488,15.5,26211.0
2,50.0,57.7424,15.5,26237.0
2,50.0,57.73303,15.5,26254.0
2,50.0,57.72851,15.5,26272.0
2,50.0,57.72108,15.4,26295.0
2,50.0,57.71585,15.4,26322.0
2,50.0,57.71183,15.4,26341.0
2,50.0,57.70373,15.4,26361.0
2,50.0,57.70102,15.4,26386.0
2,50.0,57.69046,15.4,26411.0
2,50.0,57.68466,15.4,26437.0
2,50.0,57.67576,15.4,26462.0
2,50.0,57.67068,15.3,26484.0
2,50.0,57.66383,15.3,26512.0
2,50.0,57.65829,15.3,26537.0
2,50.0,57.65298,15.3,26563.0
2,50.0,57.64596,15.3,26588.0
2,50.0,57.64018,15.3,26616.0
2,50.0,57.63336,15.3,26643.0
2,50.0,57.62851,15.3,26659.0
2,50.0,57.62485,15.2,26682.0
2,50.0,57.61658,15.2,26705.0
2,50.0,57.61089,15.2,26728.0
2,50.0,57.60515,15.2,26752.0
2,50.0,57.59939,15.2,26771.0
2,50.0,57.59334,15.2,26796.0
2,50.0,57.58779,15.2,26816.0
2,50.0,57.58456,15.2,26840.0
2,50.0,57.57632,15.2,26867.0
2,50.0,57.5702,15.1,26891.0
2,50.0,57.56533,15.1,26916.0
2,50.0,57.55731,15.1,26946.0
2,50.0,57.55034,15.1,26968.0
2,50.0,57.5435,15.1,26990.0
2,50.0,57.54068,15.1,27015.0
2,50.0,57.53529,15.1,27041.0
2,50.0,57.52875,15.1,27066.0
2,50.0,57.52189,15.0,27088.0
2,50.0,57.51608,15.0,27135.0
2,50.0,57.50976,15.0,27162.0
2,50.0,57.50311,15.0,27188.0
2,50.0,57.49817,15.0,27212.0
2,50.0,57.48984,15.0,27238.0
2,50.0,57.48511,15.0,27266.0
2,50.0,57.47821,15.0,27292.0
2,50.0,57.47294,14.9,27321.0
2,50.0,57.46633,14.9,27347.0
2,50.0,57.46194,14.9,27373.0
2,50.0,57.45762,14.9,27401.0
2,50.0,57.4492,14.9,27430.0
2,50.0,57.44255,14.9,27455.0
2,50.0,57.43784,14.9,27480.0
2,50.0,57.43029,14.9,27498.0
2,50.0,57.42395,14.8,27526.0
2,50.0,57.41917,14.8,27551.0
2,50.0,57.41452,14.8,27576.0
2,50.0,57.40815,14.8,27600.0
2,50.0,57.40068,14.8,27627.0
2,50.0,57.39515,14.8,27652.0
2,50.0,57.38954,14.8,27678.0
2,50.0,57.38341,14.8,27705.0
2,50.0,57.37795,14.8,27731.0
2,50.0,57.37015,14.7,27757.0
2,50.0,57.363,14.7,27783.0
2,50.0,57.35713,14.7,27808.0
2,50.0,57.3518,14.7,27833.0
2,50.0,57.3465,14.7,27859.0
2,50.0,57.33878,14.7,27887.0
2,50.0,57.33393,14.7,27910.0
2,50.0,57.32871,14.7,27950.0
2,50.0,57.32355,14.6,27971.0
2,50.0,57.31959,14.6,27988.0
2,50.0,57.30998,14.6,28012.0
2,50.0,57.30531,14.6,28033.0
2,50.0,57.30039,14.6,28055.0
2,50.0,57.29278,14.6,28082.0
2,50.0,57.28655,14.6,28103.0
2,50.0,57.28083,14.6,28127.0
2,50.0,57.27531,14.6,28152.0
2,50.0,57.26906,14.5,28177.0
2,50.0,57.26259,14.5,28202.0
2,50.0,57.25787,14.5,28227.0
2,50.0,57.25261,14.5,28250.0
2,50.0,57.2485,14.5,28279.0
2,50.0,57.2435,14.5,28306.0
2,50.0,57.23511,14.5,28329.0
2,50.0,57.23342,14.5,28355.0
2,50.0,57.22439,14.4,28381.0
2,50.0,57.21862,14.4,28409.0
2,50.0,57.21415,14.4,28436.0
2,50.0,57.20842,14.4,28463.0
2,50.0,57.20334,14.4,28485.0
2,50.0,57.19729,14.4,28509.0
2,50.0,57.19122,14.4,28536.0
2,50.0,57.18622,14.4,28560.0
2,50.0,57.17981,14.4,28584.0
2,50.0,57.17646,14.4,28611.0
2,50.0,57.16989,14.3,28656.0
2,50.0,57.16444,14.3,28683.0
2,50.0,57.15779,14.3,28709.0
2,50.0,57.15296,14.3,28735.0
2,50.0,57.14685,14.3,28766.0
2,50.0,57.14198,14.3,28793.0
2,50.0,57.13465,14.3,28821.0
2,50.0,57.12911,14.3,28845.0
2,50.0,57.12334,14.2,28863.0
2,50.0,57.11713,14.2,28886.0
2,50.0,57.11356,14.2,28905.0
2,50.0,57.10758,14.2,28925.0
2,50.0,57.10033,14.2,28948.0
2,50.0,57.095,14.2,28969.0
2,50.0,57.08975,14.2,28992.0
2,50.0,57.08604,14.2,29015.0
2,50.0,57.07899,14.2,29040.0
2,50.0,57.07526,14.2,29059.0
2,50.0,57.0682,14.1,29078.0
2,50.0,57.06316,14.1,29097.0
2,50.0,57.05826,14.1,29123.0
2,50.0,57.05566,14.1,29142.0
2,50.0,57.04853,14.1,29164.0
2,50.0,57.04271,14.1,29189.0
2,50.0,57.03943,14.1,29219.0
2,50.0,57.0328,14.1,29246.0
2,50.0,57.02692,14.1,29283.0
2,50.0,57.02467,14.0,29310.0
2,50.0,57.01689,14.0,29333.0
2,50.0,57.01128,14.0,29358.0
2,50.0,57.00721,14.0,29384.0
2,50.0,57.00124,14.0,29413.0
2,50.0,56.99617,14.0,29439.0
2,50.0,56.99107,14.0,29466.0
2,50.0,56.98756,14.0,29489.0
2,50.0,56.9799,14.0,29516.0
2,50.0,56.97561,14.0,29542.0
2,50.0,56.96983,13.9,29571.0
2,50.0,56.965,13.9,29594.0
2,50.0,56.95993,13.9,29621.0
2,50.0,56.95525,13.9,29645.0
2,50.0,56.95097,13.9,29673.0
2,50.0,56.94693,13.9,29700.0
2,50.0,56.94089,13.9,29725.0
2,50.0,56.93393,13.9,29748.0
2,50.0,56.93037,13.9,29770.0
2,50.0,56.92347,13.8,29795.0
2,50.0,56.91842,13.8,29822.0
2,50.0,56.9145,13.8,29843.0
2,50.0,56.90792,13.8,29866.0
2,50.0,56.90265,13.8,29891.0
2,50.0,56.89752,13.8,29917.0
2,50.0,56.89245,13.8,29941.0
2,50.0,56.88731,13.8,29967.0
2,50.0,56.8816,13.8,29992.0
2,50.0,56.87713,13.8,30017.0
2,50.0,56.87389,13.7,30042.0
2,50.0,56.86678,13.7,30065.0
2,50.0,56.86143,13.7,30092.0
2,50.0,56.85642,13.7,30118.0
2,50.0,56.8505,13.7,30145.0
2,50.0,56.8454,13.7,30168.0
2,50.0,56.84274,13.7,30192.0
2,50.0,56.83668,13.7,30214.0
2,50.0,56.83126,13.7,30237.0
2,50.0,56.82543,13.7,30263.0
2,50.0,56.8226,13.6,30286.0
